category,segment-number,filename_quic,filename_tcp,current-bitrate_quic,current-bitrate_tcp,last-bitrate_quic,last-bitrate_tcp,rebuffering_quic,rebuffering_tcp,throughput_quic,throughput_tcp,bitrate-variation_quic,bitrate-variation_tcp,buffer-length_quic,buffer-length_tcp,dropped-frames_quic,dropped-frames_tcp,cpu-pressure_quic,cpu-pressure_tcp,memory-pressure_quic,memory-pressure_tcp,latency_quic,latency_tcp,Best
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,473009,478009,0.0,0.0,17.046,6.54,37,212,14.8,16.92,0.0,0.0,0.01,0.011,1
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,399733.742,299800.408,399733.742,0.0,0.0,439224,508759,0.0,0.0,8.238,1.692,85,522,14.95,21.26,0.0,0.0,0.014,0.017,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,434759,809926,0.0,0.0,16.635,8.913,68,551,14.99,20.28,0.0,0.0,0.015,0.009,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,406522,806500,0.0,0.0,13.794,4.692,14,497,16.43,20.46,0.0,0.0,0.013,0.013,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,412813,810327,0.0,0.0,14.556,8.229,0,557,16.16,19.85,0.0,0.0,0.009,0.008,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,448729,805596,0.0,0.0,16.479,2.459,0,497,15.16,19.48,0.0,0.0,0.01,0.007,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,164337,816825,0.0,0.0,17.717,5.867,75,396,6.79,19.33,0.0,0.0,0.005,0.006,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,196573,793199,0.0,0.0,17.79,5.089,11,561,7.14,19.75,0.0,0.0,0.008,0.018,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,599600.408,0.0,0.0,199596,744694,0.0,0.0,17.562,4.529,3,376,6.96,10.49,0.0,0.0,0.019,0.011,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,599600.408,99933.667,599600.408,0.0,0.0,223356,755410,99933.408,0.0,17.761,6.367,0,581,6.81,10.64,0.0,0.0,0.0,0.006,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,699533.742,199867.075,699533.742,0.0,0.0,258452,818704,0.0,0.0,17.676,2.81,37,481,6.11,12.71,0.0,0.0,0.009,0.007,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,129431,789996,0.0,0.0,17.387,6.503,0,314,5.67,11.15,0.0,0.0,0.01,0.02,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,40019.251,599600.408,40019.251,599600.408,0.0,0.0,65920,741447,0.0,0.0,17.689,8.616,21,427,3.38,10.0,0.0,0.0,0.008,0.011,0
mmwave,113,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,123008,165993,0.0,0.0,17.972,17.761,28,0,4.51,12.43,0.5,0.0,0.007,0.016,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,999.647,3997.567,999.647,0.0,0.0,7452,1583,0.0,0.0,17.65,17.419,176,289,3.17,2.72,0.46,0.0,0.069,0.013,1
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,499.875,99933.667,499.875,0.0,0.0,161384,193,0.0,0.0,17.728,8.225,6,0,3.59,0.94,0.01,0.0,0.008,1.428,1
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,3997.567,19987.346,0.0,0.0,7446,7426,0.0,-19487.471,17.716,17.749,98,28,2.0,3.6,0.29,0.0,0.005,0.0,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,199867.075,199867.075,199867.075,0.0,0.0,271806,299436,0.0,0.0,17.849,17.267,180,158,3.98,5.98,0.01,0.0,0.01,0.064,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,3997.567,199867.075,0.0,0.0,5140,9101,0.0,-199367.2,17.981,5.89,66,158,2.18,5.98,0.0,0.0,0.008,0.0,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,1998.928,3997.567,1998.928,3997.567,0.0,0.0,3920,7541,0.0,0.0,17.758,17.883,133,75,1.79,1.17,0.01,0.0,0.06,0.008,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,299800.408,199867.075,199867.075,0.0,0.0,448059,348000,0.0,99933.333,17.877,3.089,209,124,7.74,4.7,0.53,0.0,0.009,0.0,1
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,499667.075,199867.075,499667.075,0.0,0.0,400935,590895,0.0,0.0,17.512,17.164,58,339,11.53,9.14,0.0,0.0,0.008,0.011,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,299800.408,299800.408,79946.895,0.0,0.0,441787,363857,0.0,219853.513,17.546,17.308,89,214,13.32,9.05,0.0,0.0,0.008,0.0,1
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,422159,438767,0.0,0.0,5.877,17.837,139,218,12.06,8.7,0.0,0.0,0.007,0.011,1
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,79946.895,399733.742,79946.895,0.0,0.0,488072,262573,0.0,0.0,13.952,17.749,90,150,11.88,8.88,0.0,0.0,0.008,0.022,1
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,489090,671049,0.0,0.0,11.116,11.145,49,280,12.7,15.04,0.0,0.0,0.009,0.012,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,477374,635950,0.0,0.0,17.127,17.6,37,376,14.71,18.32,0.0,0.0,0.009,0.008,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,419164,479236,0.0,0.0,8.439,7.076,85,212,14.95,16.92,0.0,0.0,0.015,0.009,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,499667.075,299800.408,399733.742,0.0,0.0,442894,556008,0.0,99933.333,17.099,2.144,68,527,14.99,21.77,0.0,0.0,0.013,0.0,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,416347,815406,0.0,0.0,13.57,8.725,14,551,16.48,20.14,0.0,0.0,0.015,0.014,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,431258,809583,0.0,0.0,15.052,4.494,0,497,16.12,20.32,0.0,0.0,0.011,0.009,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,449353,810792,0.0,0.0,16.373,8.024,0,557,15.06,19.92,0.0,0.0,0.008,0.008,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,174746,807531,0.0,0.0,17.777,2.236,75,497,6.86,19.49,0.0,0.0,0.009,0.012,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,184393,812061,0.0,0.0,17.996,5.6,11,396,7.11,19.32,0.0,0.0,0.006,0.011,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,153380,799568,0.0,0.0,17.497,4.832,3,561,6.93,19.83,0.0,0.0,0.026,0.017,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,599600.408,199867.075,599600.408,0.0,0.0,224039,760771,0.0,0.0,17.828,4.589,0,376,6.81,10.7,0.0,0.0,0.017,0.009,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,599600.408,199867.075,599600.408,0.0,0.0,260291,770018,0.0,0.0,17.86,6.453,37,581,6.18,10.91,0.0,0.0,0.008,0.012,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,146338,823730,0.0,0.0,17.901,2.698,0,481,5.98,12.89,0.0,0.0,0.016,0.013,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,40019.251,699533.742,40019.251,699533.742,0.0,0.0,52846,802825,0.0,0.0,17.641,5.839,21,314,3.39,11.49,0.0,0.0,0.014,0.011,0
mmwave,114,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,599600.408,0.0,0.0,138904,743033,0.0,0.0,17.799,8.575,28,427,4.88,10.26,0.48,0.0,0.013,0.008,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,999.647,3997.567,999.647,0.0,0.0,7452,1583,0.0,0.0,17.806,17.544,176,289,3.06,2.67,0.45,0.0,0.008,0.014,1
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,499.875,99933.667,499.875,0.0,0.0,177781,193,0.0,0.0,17.601,10.205,6,0,3.57,0.94,0.01,0.0,0.007,0.0,1
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,3997.567,499.875,0.0,0.0,7446,7426,0.0,0.0,17.576,17.609,98,28,1.96,3.6,0.28,0.0,0.008,0.009,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,499.875,199867.075,199867.075,0.0,0.0,281283,9101,0.0,-199367.2,17.88,7.87,180,158,4.37,5.98,0.01,0.0,0.015,0.0,1
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,7995.852,3997.567,3997.567,0.0,0.0,5140,9064,0.0,3998.285,17.859,15.102,66,75,2.18,1.16,0.0,0.0,0.009,0.0,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,1998.928,299800.408,0.0,0.0,5171,131789,1998.639,-299300.533,17.509,0.0,133,124,1.73,5.41,0.0,0.0,0.0,0.0,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,99933.667,199867.075,499667.075,0.0,0.0,454200,199158,99933.333,-399733.408,17.265,1.435,209,343,7.68,7.85,0.51,0.0,0.0,0.0,1
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,299800.408,199867.075,299800.408,0.0,0.0,406335,404427,0.0,0.0,17.872,17.846,58,214,11.25,9.05,0.0,0.0,0.008,0.012,1
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,399733.742,299800.408,299800.408,0.0,0.0,440225,470440,0.0,99933.334,17.837,17.737,89,218,13.32,8.58,0.0,0.0,0.006,0.0,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,79946.895,299800.408,79946.895,0.0,0.0,420548,290170,0.0,0.0,6.139,17.576,139,150,12.03,8.79,0.0,0.0,0.015,0.01,1
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,479462,690735,0.0,0.0,13.881,11.549,90,280,11.82,15.04,0.0,0.0,0.008,0.01,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,491828,664445,0.0,0.0,11.156,4.398,49,376,12.64,15.67,0.0,0.0,0.008,0.012,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,486330,497490,0.0,0.0,17.262,7.701,37,212,14.72,16.82,0.0,0.0,0.018,0.01,1
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,499667.075,299800.408,499667.075,0.0,0.0,429222,594580,0.0,0.0,8.83,2.31,85,527,15.21,21.71,0.0,0.0,0.011,0.01,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,428106,820394,0.0,0.0,17.339,8.565,68,551,14.99,20.04,0.0,0.0,0.019,0.009,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,430417,816595,0.0,0.0,13.516,4.298,14,497,16.43,20.34,0.0,0.0,0.008,0.01,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,433513,818292,0.0,0.0,15.435,7.846,0,557,16.12,19.96,0.0,0.0,0.008,0.01,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,454151,807271,0.0,0.0,16.366,1.993,0,497,14.99,19.38,0.0,0.0,0.007,0.009,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,174698,816195,0.0,0.0,17.934,5.431,75,396,6.83,19.37,0.0,0.0,0.007,0.012,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,190959,808026,0.0,0.0,17.524,4.637,11,561,7.2,19.86,0.0,0.0,0.011,0.01,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,599600.408,0.0,0.0,164521,773276,0.0,0.0,17.819,4.652,3,376,6.93,10.94,0.0,0.0,0.008,0.008,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,699533.742,199867.075,599600.408,0.0,0.0,196860,779202,0.0,99933.334,17.123,6.549,0,581,6.85,11.18,0.0,0.0,0.007,0.0,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,699533.742,199867.075,699533.742,0.0,0.0,275577,825350,0.0,0.0,17.629,2.476,37,481,6.33,13.05,0.0,0.0,0.066,0.008,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,162542,814891,0.0,0.0,17.776,5.683,0,314,5.98,11.54,0.0,0.0,0.009,0.01,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,40019.251,599600.408,40019.251,599600.408,0.0,0.0,73344,760524,0.0,0.0,17.607,8.695,21,427,3.38,10.55,0.0,0.0,0.011,0.01,0
mmwave,115,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,82941,176018,0.0,0.0,15.858,17.885,28,0,5.05,12.44,0.48,0.0,0.008,0.012,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,999.647,3997.567,999.647,0.0,0.0,7452,1583,0.0,0.0,17.65,17.419,176,289,3.0,2.61,0.43,0.0,0.007,0.01,1
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,499.875,99933.667,499.875,0.0,0.0,193565,193,0.0,0.0,17.743,12.169,6,0,3.55,0.94,0.01,0.0,0.007,0.0,1
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,3997.567,499.875,0.0,0.0,7446,7426,0.0,0.0,17.982,17.749,98,28,1.9,3.4,0.27,0.0,0.008,0.004,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,499.875,199867.075,199867.075,0.0,0.0,294905,9101,0.0,-199367.2,17.59,9.85,180,158,4.53,5.98,0.01,0.0,0.007,0.0,1
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,7995.852,3997.567,7995.852,0.0,0.0,5140,8501,0.0,0.0,17.453,14.972,66,75,2.11,1.12,0.0,0.0,0.006,2.306,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,499.875,99933.667,3997.567,499.875,0.0,0.085,3013,131789,-3497.692,99433.792,15.593,1.279,66,124,2.11,5.41,0.0,0.0,0.0,0.0,1
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,199867.075,3997.567,99933.667,0.0,0.0,5171,240147,0.0,99933.408,17.492,2.874,133,345,1.7,7.85,0.0,0.0,0.007,0.0,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,299800.408,299800.408,299800.408,0.0,0.0,459670,435028,0.0,0.0,17.734,17.736,209,214,7.53,8.86,0.49,0.0,0.008,0.008,1
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,399733.742,199867.075,399733.742,0.0,0.0,417675,509617,0.0,0.0,17.997,17.993,58,218,11.17,8.46,0.0,0.0,0.007,0.009,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,199867.075,299800.408,79946.895,0.0,0.0,440968,303932,0.0,119920.18,17.78,17.652,89,150,12.98,8.6,0.0,0.0,0.008,0.0,1
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,599600.408,299800.408,499667.075,0.0,0.0,444397,713121,0.0,99933.333,6.687,11.942,139,280,12.13,15.24,0.0,0.0,0.008,0.0,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,485331,660570,0.0,0.0,13.93,4.452,90,376,11.76,15.68,0.0,0.0,0.058,0.009,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,493260,506068,0.0,0.0,11.191,8.134,49,212,12.59,16.67,0.0,0.0,0.008,0.032,1
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,499667.075,399733.742,499667.075,0.0,0.0,489941,591251,0.0,0.0,17.36,2.205,37,527,14.63,21.56,0.0,0.0,0.01,0.013,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,437341,824789,0.0,0.0,9.314,8.432,85,551,15.31,20.1,0.0,0.0,0.01,0.01,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,441278,812875,0.0,0.0,17.747,3.964,68,497,15.19,20.3,0.0,0.0,0.006,0.013,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,435861,813771,0.0,0.0,13.434,7.521,14,557,16.35,19.96,0.0,0.0,0.013,0.009,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,599600.408,299800.408,699533.742,0.0,0.0,434654,724018,0.0,-99933.334,15.813,1.313,0,501,16.08,19.45,0.0,0.0,0.009,0.0,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,444349,815229,0.0,0.0,16.15,5.222,0,396,14.96,19.28,0.0,0.0,0.012,0.009,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,199035,816154,0.0,0.0,17.903,4.514,75,561,6.9,19.9,0.0,0.0,0.014,0.009,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,599600.408,0.0,0.0,197480,786231,0.0,99933.334,17.883,4.65,11,376,7.13,11.21,0.0,0.0,0.008,0.0,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,699533.742,99933.667,699533.742,0.0,0.0,163765,790676,0.0,0.0,17.958,6.32,3,581,7.03,11.47,0.0,0.0,0.019,0.01,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,699533.742,199867.075,699533.742,0.0,0.0,202138,829270,0.0,0.0,17.044,2.273,0,481,6.99,13.28,0.0,0.0,0.011,0.007,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,699533.742,199867.075,699533.742,0.0,0.0,280297,815048,0.0,0.0,17.769,5.446,37,314,6.39,11.85,0.0,0.0,0.01,0.008,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,599600.408,0.0,0.0,178357,775710,0.0,0.0,17.622,8.797,0,427,5.98,10.79,0.0,0.0,0.007,0.009,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,40019.251,99933.667,40019.251,99933.667,0.0,0.0,80501,203366,0.0,0.0,17.747,17.918,21,0,3.36,12.49,0.0,0.0,0.02,0.01,0
mmwave,116,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,99933.667,99933.667,99933.667,0.0,0.0,122354,177200,0.0,0.0,17.211,17.55,28,0,5.05,12.36,0.48,0.0,0.012,0.016,0
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,7995.852,999.647,3997.567,999.647,0.0,0.0,9933,1583,3998.285,0.0,17.39,17.544,176,289,2.9,2.56,0.42,0.0,0.0,0.011,1
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,499.875,99933.667,499.875,0.0,0.0,208404,193,0.0,0.0,17.601,14.151,6,0,3.53,0.94,0.01,0.0,0.009,0.008,1
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,3997.567,3997.567,499.875,0.0,0.0,7446,7426,0.0,3497.692,17.575,17.465,98,28,1.87,3.32,0.26,0.0,0.009,0.0,1
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,199867.075,499.875,199867.075,499.875,0.0,0.0,308538,9101,0.0,0.0,17.474,11.833,180,158,4.61,5.98,0.01,0.0,0.024,0.0,1
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,499.875,11992.248,499.875,7995.852,0.0,0.0,3293,13782,0.0,3996.396,17.504,16.853,66,75,2.11,1.12,0.0,0.0,0.056,0.0,0
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,3997.567,499.875,3997.567,99933.667,0.0,0.0,5171,34919,0.0,-99433.792,17.632,0.0,133,199,1.68,5.41,0.0,0.0,0.008,0.0,0
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,199867.075,299800.408,199867.075,0.0,0.0,458135,329763,99933.334,0.0,17.532,4.197,209,345,7.61,7.85,0.48,0.0,0.0,0.009,1
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,399733.742,199867.075,299800.408,0.0,0.0,422319,473398,99933.333,99933.334,17.781,17.723,58,214,11.17,8.7,0.0,0.0,0.0,0.0,0
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,399733.742,299800.408,399733.742,0.0,0.0,446776,547201,99933.334,0.0,17.738,17.696,89,218,12.75,8.45,0.0,0.0,0.0,0.01,0
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,299800.408,299800.408,199867.075,0.0,0.0,445634,335312,0.0,99933.333,7.096,17.402,139,150,12.13,8.48,0.0,0.0,0.009,0.0,1
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,599600.408,399733.742,599600.408,0.0,0.0,487356,724795,0.0,0.0,13.998,11.822,90,280,11.7,15.2,0.0,0.0,0.009,0.058,0
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,599600.408,399733.742,499667.075,0.0,0.0,483519,681128,0.0,99933.333,11.097,4.736,49,376,12.57,15.79,0.0,0.0,0.009,0.0,0
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,299800.408,399733.742,299800.408,0.0,0.0,483339,482898,0.0,0.0,17.254,8.527,37,212,14.61,16.71,0.0,0.0,0.009,0.013,1
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,399733.742,299800.408,499667.075,0.0,0.0,438752,597581,0.0,-99933.333,9.73,2.183,85,527,15.31,21.41,0.0,0.0,0.008,0.0,0
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,431397,820164,0.0,0.0,17.514,8.204,68,551,15.32,20.1,0.0,0.0,0.015,0.009,0
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,699533.742,399733.742,699533.742,0.0,0.0,436005,797982,0.0,0.0,13.273,3.692,14,497,16.41,20.15,0.0,0.0,0.009,0.01,0
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,299800.408,699533.742,299800.408,699533.742,0.0,0.0,426744,813290,0.0,0.0,16.054,7.272,0,557,15.92,19.8,0.0,0.0,0.012,0.01,0
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,399733.742,199867.075,399733.742,599600.408,0.0,0.0,441557,621568,0.0,-399733.333,15.987,0.461,0,508,14.99,19.7,0.0,0.0,0.009,0.0,0
mmwave,117,mmwave-drive-quic-updated.csv,mmwave-drive-tcp-updated.csv,99933.667,599600.408,99933.667,699533.742,0.0,0.0,202613,727792,0.0,-99933.334,17.512,4.501,75,396,6.91,19.21,0.0,0.0,0.008,0.0,0
